RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
21017,17,1,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8,2453.42,1.2,21,מעל שנה וחצי,,,14.72,32.61,20.83,53,305,509.7,2864.9,9.4,,4.1,5.1,9.1,17.8,12.3,6.1,,6.8,4.7,7.7,15,6.5,,,,,,,,4.1,ימי חול - 12:00-14:59,2023,2
21017,17,2,דן,תל אביב,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.9,2555.25,1,23,מעל שנה וחצי,,,12.62,37.56,27.74,56,323,468.8,2624.4,8.1,,2.9,11.8,10.4,12.8,6.1,4,,3.1,8.6,10.1,8.6,2,,,,,,,,1.9,ימי חול - 12:00-14:59,2023,2
21019,19,1,מטרופולין,השרון,מרכז,כפר סבא,בית ברל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.6,436.07,0.2,26,מעל שנה וחצי,8,שדה ורבורג,25.28,37.03,71.75,5,28,15.9,86.7,3.1,,,4.5,,3.6,2.4,1.8,,,3.4,,1.9,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21019,19,2,מטרופולין,השרון,מרכז,בית ברל,כפר סבא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.5,434.67,0.2,26,מעל שנה וחצי,8,שדה ורבורג,23.56,39.47,63.15,5,28,20.4,105,3.8,,,4.3,,6.2,3,0.7,,,0.2,,2.8,0,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21022,22,3,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נצרת,נצרת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,5,23.5,3221.56,0.6,57,מעל שנה וחצי,,,18.13,77.77,39.63,27,157,276.9,1848.7,11.8,,,7.6,10.8,19.9,4.8,2.2,,,7.1,12.5,16.7,3.7,1.2,,,6.2,8.9,18.3,3.1,2.1,ימי חול - 12:00-14:59,2023,2
21025,25,1,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.8,8469.86,2.1,44,מעל שנה וחצי,3,,20.01,50.37,8.41,90,505,3334.3,18157.1,36,,7.6,46.6,40.8,61.4,28.7,20,,6.2,33.4,39.8,39.7,8.3,,,,,,,,8.3,ימי חול - 12:00-14:59,2023,2
21025,25,2,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.5,7641.48,2.3,48,מעל שנה וחצי,3,,20.29,48.79,7.67,83,462,3259.8,17636.6,38.2,,,36.4,41.6,72.9,32.6,23.2,,,32,45.5,45.4,7.3,,,,,,,,8,ימי חול - 12:00-14:59,2023,2
21027,27,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,ראש העין,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.6,4457.02,1.2,55,מעל שנה וחצי,,,23.55,55.03,12.72,36,206,996.2,5348.6,26,,,18.4,20.7,56.7,31.7,16.7,,0.4,15.6,22,24.4,6.6,,,,,,,,6.7,ימי חול - 12:00-14:59,2023,2
21027,27,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,ראש העין,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.8,5068.48,0.9,56,מעל שנה וחצי,4,,24.31,56.27,16.67,39,222,833.8,4495.4,20.2,,9,42.2,24.6,33.6,16.6,7.1,,2.9,15.7,15.4,22.9,1.7,,,,,,,,6.5,ימי חול - 06:00-08:59,2023,2
21029,29,2,אגד,חיפה עירוני,מטרופולין חיפה,קרית אתא,רכסים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.7,2728.88,1.9,41,מעל שנה וחצי,,,25.59,41.5,7.56,28,154,951.7,5074.5,33,,,26.2,16.3,56.3,31.2,37.5,,,30.5,20.2,27.8,,,,,,,,,13.4,ימי חול - 12:00-14:59,2023,2
21030,30,1,מטרופולין,הנגב,הדרום,באר שבע,לקיה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,22.6,3640.69,0.4,35,מעל שנה וחצי,8,,33.35,40.66,25.34,30,160,295.7,1540.3,9.6,,,2.5,16,18.8,10.7,4.9,,,1.1,6.3,13.1,,,,,,,,,0.7,ימי חול - 12:00-14:59,2023,2
21030,30,2,מטרופולין,הנגב,הדרום,לקיה,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,22.2,3367.4,0.5,36,מעל שנה וחצי,4,,35.54,37.48,20.43,28,151,316.4,1662.2,11,,0,21.1,19.8,11.1,2.6,1.4,,0,16,7.3,2.9,,,,,,,,,1.4,ימי חול - 06:00-08:59,2023,2
21032,32,1,קווים,חשמונאים,מרכז,שוהם,לוד,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,16.9,84.68,0.9,21,מעל שנה וחצי,1,,26.9,37.7,14.41,1,5,15.7,78.5,15.7,,,15.7,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21032,32,2,קווים,חשמונאים,מרכז,לוד,שוהם,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,15.6,234.5,0.3,17,מעל שנה וחצי,,,39.11,23.93,28.91,3,15,14.9,74.5,5,,,,,14.8,0,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21033,33,1,קווים,חדרה-נתניה,מטרופולין חיפה,נתניה,זמר,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,36.4,3023.62,0.3,55,מעל שנה וחצי,35,בחן,32.2,67.83,42.32,15,82,146.6,788.6,9.6,,,7.8,7.5,19.2,11.4,6.1,,,6.1,,10.8,,,,,,,,,4.8,ימי חול - 12:00-14:59,2023,2
21033,33,2,קווים,חדרה-נתניה,מטרופולין חיפה,זמר,נתניה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,36.5,3283.98,0.3,56,מעל שנה וחצי,35,בחן,30.78,71.15,43.03,16,89,165,883,9.9,,2,13.6,12.8,21.7,6.2,6.6,,0,11.2,7.1,17.2,2.1,,,,,,,,0,ימי חול - 12:00-14:59,2023,2
21035,35,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,כרמיאל,פלך,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,16.4,572.53,0.1,8,מעל שנה וחצי,6,"תובל, פלך",22.42,43.89,209.48,6,35,8.2,44,1.3,,,0.2,0.8,,2.3,1.3,,,0.2,1,0.8,,,,,,,,,0.5,ימי חול - 15:00-18:59,2023,2
21035,35,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,פלך,כרמיאל,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,15.8,553.59,0.1,6,מעל שנה וחצי,5,"פלך, תובל",22.7,41.76,285.65,6,35,5.5,30.7,0.9,,,1,1.5,,1.1,0.5,,,1.4,1.2,0,,,,,,,,0.4,0.2,ימי חול - 09:00-11:59,2023,2
21037,37,1,קווים,אונו-אלעד,גוש דן,תל אביב יפו,יהוד מונוסון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.4,5891.68,1.3,34,מעל שנה וחצי,,,23.15,45.1,12.11,58,338,1368.8,7550,22.3,,18.4,31.1,14.6,36.1,20.6,19.5,,10.1,18.2,10,19.8,8.2,,,,,,,15.5,15.8,ימי חול - 12:00-14:59,2023,2
21037,37,2,קווים,אונו-אלעד,גוש דן,יהוד מונוסון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.6,5355.83,1.1,36,מעל שנה וחצי,,,23.12,43.08,13.66,55,322,1106.3,6092.9,18.9,,11.5,25.9,16.9,26,21.3,12.5,,3.6,13,12.6,19.5,3.4,,,,,,,16.1,9.8,ימי חול - 12:00-14:59,2023,2
21039,39,1,קווים,חדרה-נתניה,מטרופולין חיפה,אום אל פחם,בסמ''ה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,5.4,640.58,1.1,7,מעל שנה וחצי,5,,27.49,11.79,12.26,21,119,133.7,686.9,5.8,,0.3,7.8,4.7,9.7,3.8,4.2,,,1.4,1.7,1.9,0,,,,,,,1.6,0.6,ימי חול - 12:00-14:59,2023,2
21039,39,2,קווים,חדרה-נתניה,מטרופולין חיפה,בסמ''ה,אום אל פחם,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,5.3,630.94,0.9,8,מעל שנה וחצי,6,,27.17,11.7,15.1,21,119,108.3,553.1,4.6,,,6.3,4.8,9.9,1.1,0.4,,,1.3,0.5,1.4,0.8,,,,,,,0.4,0.2,ימי חול - 12:00-14:59,2023,2
21041,41,1,גלים,רהט והנגב המערבי,הדרום,רהט,להבים,אזורי,מאסף,קווים מזינים,עירוני,אוטובוס,2,13.5,1378.04,0.2,27,מעל שנה וחצי,2,,31.89,25.4,65.6,18,100,45.1,232.3,2.3,,6.1,5.7,1.5,4,1,0.3,,1,1.2,0.3,0.5,,,,,,,,,0.2,ימי חול - 04:00-05:59,2023,2
21041,41,2,גלים,רהט והנגב המערבי,הדרום,להבים,רהט,אזורי,מאסף,קווים מזינים,עירוני,אוטובוס,2,14,1262.18,0.2,27,מעל שנה וחצי,,,33.58,25.01,52.27,16,89,49.5,255.5,2.9,,,1.8,2.3,5.9,3.4,1.9,,,0.4,0.9,2,,,,,,,,,0,ימי חול - 12:00-14:59,2023,2
21042,42,1,קווים,חדרה-נתניה,מרכז,נתניה,כפר הס,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,37.4,1383.84,0.3,59,מעל שנה וחצי,,,27.77,80.81,50.34,7,37,68.6,356.4,9.6,,,7.7,,13.4,12,5,,,5.2,,8.2,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21042,42,2,קווים,חדרה-נתניה,מרכז,כפר הס,נתניה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,37.3,1605.58,0.3,55,מעל שנה וחצי,,,26.49,84.48,45.85,8,43,90.2,475.4,11.1,,0,15.2,12.3,12.8,8.4,13.5,,,,6.5,11.4,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21044,44,1,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,פארק תעשיות קדמת גליל,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,17.2,309.47,0.5,38,מעל שנה וחצי,2,,31.2,33.08,21.28,3,18,31.3,167.9,9.3,,3.8,13.8,,,,,,2.4,4.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21044,44,2,סופרבוס,העמקים,גולן גליל ועמקים,פארק תעשיות קדמת גליל,טבריה,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,15.7,250.72,0.6,42,מעל שנה וחצי,1,,27.5,34.25,23.62,3,16,27.2,139.2,8.7,,,,,,5.8,,,,,,3.2,,,,,,,,,,ימי חול - 15:00-18:59,2023,2
21045,45,1,מטרופולין,הנגב,הדרום,באר שבע,כפר רתמים,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,47.3,1843.34,0.2,29,מעל שנה וחצי,3,כפר רתמים,59.88,47.39,30.67,7,39,68.2,361.6,9.3,,2.4,,13.4,14.6,7.6,8,,2.4,,,14.8,0.2,,,,,,,,3.2,שישי - 12:00-14:59,2023,2
21045,45,2,מטרופולין,הנגב,הדרום,כפר רתמים,באר שבע,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,2,47.2,1841.68,0.2,29,מעל שנה וחצי,4,כפר רתמים,57.5,49.25,27.45,7,39,78.4,419.8,10.8,,,10.5,21.3,14.4,6.2,1,,,8.8,11.4,6.2,,,,,,,,,1.4,ימי חול - 09:00-11:59,2023,2
21047,47,1,סופרבוס,העמקים,גולן גליל ועמקים,עפולה,אכסאל,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,3,12,2592.84,0.3,20,מעל שנה וחצי,,,35.89,20.06,36.73,36,207,125.7,678.3,3.3,,2.7,5.3,2.8,5.7,3.5,1.3,,0.8,3.6,1.5,2.4,0,,,,,,,,0.7,ימי חול - 12:00-14:59,2023,2
21047,47,2,סופרבוס,העמקים,גולן גליל ועמקים,אכסאל,עפולה,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,3,12,2611.12,0.3,20,מעל שנה וחצי,6,,33.13,21.73,33.59,36,207,151.2,803.4,3.9,,5.3,7,4.6,7.3,3.1,0.8,,3.8,2.3,1.8,2.5,0,,,,,,,,0.7,ימי חול - 12:00-14:59,2023,2
21049,49,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,רחובות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,20.4,713.76,0.6,47,מעל שנה וחצי,,,24.87,49.22,22.92,7,35,90.2,451,12.9,,11.2,16.4,6,7.2,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21049,49,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,רחובות,יבנה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,20.3,710.47,0.4,49,מעל שנה וחצי,,,23.05,52.84,43.26,7,35,51.3,256.5,7.3,,,2,10.5,,7.8,,,,,,,,,,,,,,,,ימי חול - 09:00-11:59,2023,2
21050,50,1,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,חמאם,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,14,1037.26,0.4,20,מעל שנה וחצי,1,,29.9,28.09,28.9,13,74,80.3,431.5,5.8,,,1.3,7.3,11.4,6,5.3,,,0.6,7.6,6.4,,,,,,,,,0.7,ימי חול - 12:00-14:59,2023,2
21050,50,2,סופרבוס,העמקים,גולן גליל ועמקים,חמאם,טבריה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,13.3,1089.29,0.5,14,מעל שנה וחצי,1,,33.74,23.65,20.82,14,82,102.2,558.8,6.8,,2.6,11.8,9.2,9,3.4,,,3.1,5.1,6,4.2,0,,,,,,,,2.5,ימי חול - 06:00-08:59,2023,2
21051,51,1,סופרבוס,העמקים,גולן גליל ועמקים,עפולה,גדיש,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,13.6,461.65,0.4,15,מעל שנה וחצי,6,"ניר יפה, אומן, מלאה, גדיש",32.5,25.11,31.52,6,34,30.9,162.5,4.8,,,0.8,3.6,8,7.4,3.1,,,1.6,2.2,2.1,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21051,51,2,סופרבוס,העמקים,גולן גליל ועמקים,גדיש,עפולה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,13.5,471.38,0.4,15,מעל שנה וחצי,5,"גדיש, מלאה, אומן, ניר יפה",33.26,24.35,25.39,6,35,38.2,201.4,5.8,,2.6,8.4,8.4,10.5,0,,,0.8,2.1,4.2,1.2,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21053,53,1,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5,29.83,3.7,16,מעל שנה וחצי,,,17.2,17.44,5.72,1,6,19,109.8,18.3,,,19,,,,,,,14.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21053,53,2,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,8.4,94.85,2.1,28,מעל שנה וחצי,,,17.41,28.95,10.57,2,12,33.4,197.2,16.4,,,,,20.8,12.6,,,,,15.1,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21054,54,1,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,עיילבון,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,27.4,1232.15,0.1,25,מעל שנה וחצי,,,40.53,40.56,61.42,8,45,31.1,178.3,4,,1.5,3.4,3.4,7.8,0.3,3.4,,4.4,6,2.4,7.6,,,,,,,,,2.4,ימי חול - 12:00-14:59,2023,2
21054,54,2,סופרבוס,העמקים,גולן גליל ועמקים,עיילבון,טבריה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,26.8,1044.07,0.1,22,מעל שנה וחצי,,,44.98,35.75,63.28,7,39,23,132.2,3.4,,0.1,12.2,2.9,3.4,1.3,1.6,,,13.2,1.8,,,,,,,,,,0.4,שישי - 06:00-08:59,2023,2
21055,55,1,סופרבוס,העמקים,מטרופולין חיפה,חיפה,דאלית אל כרמל,עירוני,עירוני עורקי מאסף,סדיר,עירוני,אוטובוס,2,24.5,7159.12,0.8,49,מעל שנה וחצי,,,25.25,58.22,18.65,53,293,1022.6,5487,18.7,,,18.6,18.5,33.6,15.5,14.2,,,10.1,10.5,21,9.2,,,,,,,,11.2,ימי חול - 12:00-14:59,2023,2
21055,55,2,סופרבוס,העמקים,מטרופולין חיפה,דאלית אל כרמל,חיפה,עירוני,עירוני עורקי מאסף,סדיר,עירוני,אוטובוס,2,24.7,7354.14,0.6,53,מעל שנה וחצי,,,27.34,54.21,23.84,54,299,749.4,4079.8,13.6,,5.8,14.9,16,26.5,10.4,7.5,,6.1,12.1,9.5,16.3,8.5,,,,,,,,7.6,ימי חול - 12:00-14:59,2023,2
21056,56,1,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,11.1,104.22,5.1,53,מעל שנה וחצי,,,19.99,33.32,4.48,2,12,93.6,535.8,44.6,,,46.8,,,,,,,33.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21056,56,2,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,4,112.58,6.5,32,מעל שנה וחצי,,,16.69,14.38,2.82,4,24,122.5,734.3,30.6,,,,,40.8,0,,,,,30.4,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21057,57,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,כרמיאל,טמרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,30.9,2286.38,0.1,40,מעל שנה וחצי,,,35.27,52.57,142.67,13,74,30.2,163.6,2.2,,,0.5,1.1,5.1,1.8,3,,,0.2,2,2.2,0,,,,,,,,0.9,ימי חול - 12:00-14:59,2023,2
21057,57,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,טמרה,כרמיאל,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,30.8,2157.26,0.1,40,מעל שנה וחצי,1,,37.14,49.76,125.07,12,70,30.7,167.1,2.4,,0.1,4,2.3,2.7,1,,,,2.5,0.4,0.4,,,,,,,,2.2,1.8,ימי חול - 06:00-08:59,2023,2
21058,58,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,אל רום,קרית שמונה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,43.2,2750.37,0.2,48,מעל שנה וחצי,,,43.17,60.04,47.04,10,54,75.3,413.5,7.7,,4.9,6.8,11.1,8.2,5.8,,,,4.6,12.6,,,,,,,,,15.2,,שבת - 15:00-18:59,2023,2
21058,58,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קרית שמונה,אל רום,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,43.4,2582.94,0.2,45,מעל שנה וחצי,,,39.75,65.51,41.52,10,54,96.4,511.2,9.5,,,,8.2,19.6,8.2,5.4,,,,5.3,15.4,,,,,,,,,3.2,ימי חול - 12:00-14:59,2023,2
21059,59,1,קווים,אונו-אלעד,גוש דן,תל אביב יפו,אור יהודה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.9,2649.53,1.6,41,מעל שנה וחצי,,,16.75,60.54,13.35,28,157,791.7,4273.1,27.2,,,24.7,19.4,43.8,27.4,23.7,,,9.5,14.3,35.8,2,,,,,,,,,ימי חול - 12:00-14:59,2023,2
21059,59,2,קווים,אונו-אלעד,גוש דן,אור יהודה,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.7,3014.64,1.7,43,מעל שנה וחצי,,,16.25,61.66,12.98,32,180,946.1,5129.3,28.5,,14.9,44.9,29.5,37,21.4,20.8,,0,24.7,19.6,18.1,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21060,60,1,תנופה,שומרון,מרכז,אלון מורה,אריאל,בינעירוני,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,62.6,3566.32,0.1,34,לפני 13 חודשים,,,39.32,95.52,90.54,10,57,61.2,360.8,6.3,,2.7,10.8,7.4,13.1,7,3.3,,2,8,3.4,9.8,,,,,,,,,18.4,שבת - 19:00-23:59,2023,2
21060,60,2,תנופה,שומרון,מרכז,אריאל,אלון מורה,בינעירוני,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,63.7,3377.43,0.1,44,לפני 13 חודשים,,,40.23,95,93.82,9,53,55.2,322,6.1,,,1.3,7,13.6,4.8,7.3,,,4.5,6,12.8,,,,,,,,,0.5,ימי חול - 12:00-14:59,2023,2
21064,64,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,טבריה,אניעם,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,101.9,509.44,0.2,35,מעל שנה וחצי,,,54.58,112.02,42.01,1,5,16,80,16,,,,,,16,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,2
21069,69,1,דן בדרום,צפון הנגב,הדרום,קרית גת,איתן,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,16.2,533.78,0.3,20,מעל שנה וחצי,13,"נועם, אבן שמואל, שלווה, איתן",31.14,31.21,41.47,6,33,29.2,149,4.5,,,1.2,,11.5,2.5,5.8,,,0.4,1.8,,,,,,,,,,0.8,ימי חול - 12:00-14:59,2023,2
21069,69,2,דן בדרום,צפון הנגב,הדרום,איתן,קרית גת,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,16.5,544.63,0.2,20,מעל שנה וחצי,13,"איתן, שלווה, אבן שמואל, נועם",34.48,28.71,45.4,6,33,23.8,125.2,3.8,,,5.9,,6.2,2.1,1.6,,,3.1,,,,,,,,,,,0,ימי חול - 12:00-14:59,2023,2
21070,70,1,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,זכרון יעקב,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,23.2,5605.74,1.2,42,מעל שנה וחצי,,,28.01,49.7,10.38,40,235,1242.8,6753.4,28.7,,18.8,37.6,29.1,50.1,22.2,23.6,,18.2,12.8,17.2,26,5.9,,,,,,,,5,ימי חול - 12:00-14:59,2023,2
21070,70,2,קווים,חדרה-נתניה,מטרופולין חיפה,זכרון יעקב,חדרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,23.2,5549.41,1.2,44,מעל שנה וחצי,,,28.48,48.88,10.42,40,234,1224.8,6588.8,28.2,,,23.6,35.9,61,22.4,16.5,,,9.9,18,20,5.9,,,,,,,,4.9,ימי חול - 12:00-14:59,2023,2
21072,72,1,מטרופולין,השרון,מרכז,כפר סבא,רעננה,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,12.6,63.14,0.2,22,מעל שנה וחצי,,,23.72,31.87,76.49,1,5,2.5,12.5,2.5,,,2.5,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21072,72,2,מטרופולין,השרון,מרכז,רעננה,כפר סבא,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,14.6,72.76,0.2,23,מעל שנה וחצי,,,19.94,43.93,75.31,1,5,3.5,17.5,3.5,,,,,,1.5,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,2
21073,73,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,עמק הירדן,נטור,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,89.5,447.31,0.1,42,מעל שנה וחצי,,,46.65,115.11,98.67,1,5,7,35,7,,,,,,1.1,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,2
21074,74,1,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,אור עקיבא,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,16.2,4268.92,1.1,47,מעל שנה וחצי,,,21.48,45.25,14.08,43,251,883.7,4838.9,19.3,,14.9,15.5,19.2,32.7,17.1,18.1,,8.4,7.5,12.8,19.7,3.1,,,,,,,,7.4,ימי חול - 12:00-14:59,2023,2
21075,75,1,סופרבוס,העמקים,מטרופולין חיפה,חיפה,בסמת טבעון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,20.3,4743.63,1,32,מעל שנה וחצי,6,,33.46,36.4,10.59,40,232,868.8,4785.2,20.6,,,24.8,20.6,40.5,18.4,12.5,,,7.5,13.3,25.4,8.4,,,,,,,12,12,ימי חול - 12:00-14:59,2023,2
21075,75,2,סופרבוס,העמקים,מטרופולין חיפה,בסמת טבעון,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,20,4265.76,1,31,מעל שנה וחצי,2,,34.89,34.39,10.11,36,211,794.1,4306.9,20.4,,7.3,21.1,22.7,49.2,14.7,12.3,,2.7,10.3,17.3,15.7,0,,,,,,,13.6,6.3,ימי חול - 12:00-14:59,2023,2
21076,76,2,קווים,חשמונאים,מרכז,שוהם,שוהם,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.4,4.39,0.5,11,מעל שנה וחצי,,,30.71,8.6,25.8,0,1,0,2,2,,,,,,,,,,,2,,,,,,,,,,,שישי - 09:00-11:59,2023,2
21077,77,1,מטרופולין,השרון,מרכז,רעננה,רעננה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,3,4,72.57,1.7,11,מעל שנה וחצי,3,,18.5,12.97,11.4,3,18,24.3,122.9,6.8,,,8.1,,,,,,,0.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
21078,78,1,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,12.9,7930.79,2.2,40,לפני 17 חודשים,,,15.46,50.06,10.28,107,610,3174.8,17826.8,29.2,,20,42.2,35,49.4,23.5,13.5,,36.4,29.1,39.7,38.8,7.6,,,,,,,,10.4,ימי חול - 12:00-14:59,2023,2
