RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
11205,205,2,אגד,רחובות פרברי,גוש דן,רחובות,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.3,1595.2,1.8,44,מעל שנה וחצי,,,17.84,71.64,11.32,15.0,75,569.7,2848.5,38.0,,,50.0,21.8,38.5,25.2,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11206,206,3,ירושלים-אלווסט איחוד,ג'בל מוכבר - אל עזריה,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,14.9,4166.8,2.8,49,מעל שנה וחצי,,,15.46,57.83,8.35,43.0,285,1922.5,11840.8,41.5,,5.6,56.1,40.0,84.6,22.4,11.5,,3.4,8.6,32.5,46.0,6.1,3.3,,2.0,55.6,44.4,84.6,21.5,13.6,ימי חול - 12:00-14:59,2024,1
11207,207,3,ירושלים - עיסאוויה מחנה שעפאט איחוד,עיסאוויה-שועפט,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,11.2,3416.0,3.5,26,מעל שנה וחצי,2.0,,10.18,66.01,10.05,52.0,304,1975.4,11985.1,39.4,,19.4,36.1,36.3,74.2,25.2,25.4,,14.1,12.5,37.6,92.9,38.7,,,4.0,35.6,85.2,178.7,67.3,,שבת - 12:00-14:59,2024,1
11209,209,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,30.5,457.9,0.2,74,מעל שנה וחצי,,,36.27,50.45,52.92,0.0,15,3.7,85.8,5.7,0.5,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11209,209,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,31.9,127.5,0.1,69,מעל שנה וחצי,,,33.49,57.15,163.29,0.0,4,0.3,8.4,2.1,0.2,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11210,210,1,קווים,חשמונאים,י-ם,מודיעין עילית,בני ברק,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,3,45.5,7351.9,0.6,53,מעל שנה וחצי,,,28.1,97.15,22.88,26.0,163,714.3,4153.5,25.5,,,18.2,36.4,30.3,23.5,33.5,,,7.7,13.2,16.9,,,,,,,,,23.2,ימי חול - 09:00-11:59,2024,1
11210,210,2,קווים,חשמונאים,י-ם,בני ברק,מודיעין עילית,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,3,46.1,7076.8,0.6,50,מעל שנה וחצי,,,31.82,86.93,20.62,24.0,154,659.8,3895.5,25.3,40.4,,12.2,22.0,26.5,18.7,38.3,,,13.6,13.8,20.3,,,0.0,,,,,,17.1,ימי חול - 00:00-03:59,2024,1
11213,213,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,יבנה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,24.4,732.2,0.7,30,מעל שנה וחצי,,,32.51,45.03,15.34,6.0,30,105.7,528.5,17.6,,12.5,20.2,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11213,213,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,אשדוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,23.6,707.9,0.8,30,מעל שנה וחצי,,,27.99,50.59,17.12,6.0,30,106.4,532.0,17.7,,,,,,16.1,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,1
11215,215,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מטה בנימין,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,25.9,2410.7,0.4,25,מעל שנה וחצי,,,37.47,41.47,21.68,16.0,93,198.3,1067.5,11.5,,,4.4,6.1,21.8,14.8,11.6,,,1.4,4.7,10.9,,,0.0,,,,,,4.0,ימי חול - 12:00-14:59,2024,1
11215,215,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מטה בנימין,ירושלים,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,25.5,2498.9,0.4,23,מעל שנה וחצי,,,35.86,42.67,25.82,17.0,98,178.8,971.6,9.9,,2.5,24.5,10.7,12.7,5.6,6.1,,0.0,29.8,9.6,5.8,,,0.0,,,,,,3.8,שישי - 06:00-08:59,2024,1
11216,216,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מצפה יריחו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.0,2306.2,0.7,14,מעל שנה וחצי,,,47.29,26.64,11.5,19.0,110,273.4,1528.5,13.9,,,1.8,6.6,29.1,13.9,13.5,,,2.2,6.2,29.2,0.0,,,,,,,,7.4,שישי - 12:00-14:59,2024,1
11216,216,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מצפה יריחו,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,20.8,2329.5,0.5,14,מעל שנה וחצי,1.0,,42.06,29.67,17.25,19.0,109,199.6,1124.6,10.3,,3.1,16.1,9.4,17.5,7.1,6.4,,,9.0,12.0,6.6,,,0.0,,,,,,10.6,ימי חול - 12:00-14:59,2024,1
11221,221,1,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,26.4,263.9,0.2,64,מעל שנה וחצי,,,24.84,63.77,95.42,0.0,10,4.1,40.1,4.0,1.0,,,,,,0.8,,,,,,,,0.0,,,,,,2.2,שבת - 19:00-23:59,2024,1
11221,221,2,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,24.4,244.1,0.1,52,מעל שנה וחצי,,,26.85,54.53,155.8,0.0,10,1.2,21.0,2.1,0.2,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11224,224,1,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,27.8,83.3,0.3,44,מעל שנה וחצי,,,29.25,57.03,42.24,0.0,3,0.0,24.3,8.1,,,,,,,,,,,,6.6,,,,,,,,,11.0,שבת - 19:00-23:59,2024,1
11224,224,2,קווים,ביתר עילית ועמק האלה,י-ם,ירושלים,ביתר עילית,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,28.0,195.9,0.3,44,מעל שנה וחצי,,,34.46,48.75,41.53,0.0,7,0.0,49.3,7.0,,,,,,,,,,,,15.6,,,,,,,,,5.6,שישי - 12:00-14:59,2024,1
11225,225,1,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ירושלים,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,29.3,6290.9,0.6,52,מעל שנה וחצי,,,25.6,68.67,25.29,38.0,215,636.8,3502.7,16.3,,0.3,19.7,24.8,23.8,10.9,12.4,,,14.8,10.1,9.8,,,,,,,,,14.7,ימי חול - 09:00-11:59,2024,1
11225,225,2,קווים,ביתר עילית ועמק האלה,י-ם,ירושלים,ביתר עילית,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,29.0,6254.5,0.6,49,מעל שנה וחצי,,,27.18,64.02,23.09,38.0,216,645.8,3594.0,16.6,13.5,,13.3,12.5,22.2,17.7,15.6,,,9.8,9.1,26.6,,,,,,,,,10.7,שישי - 12:00-14:59,2024,1
11228,228,1,אגד,"רשל""צ פרברי",מרכז,ראשון לציון,לוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,35.3,3176.4,0.3,49,מעל שנה וחצי,,,27.36,77.41,43.42,18.0,90,192.5,962.8,10.7,,,2.2,4.7,17.6,12.6,11.9,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
11228,228,2,אגד,"רשל""צ פרברי",מרכז,לוד,ראשון לציון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,33.3,3166.8,0.4,52,מעל שנה וחצי,1.0,,24.66,81.02,36.67,19.0,95,251.9,1259.5,13.3,,0.0,21.5,10.5,14.4,10.3,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11229,229,1,מטרופולין,השרון,מרכז,כפר סבא,הרצליה,אזורי,מאסף,לילה,עירוני,אוטובוס,1,24.8,148.5,0.1,58,מעל שנה וחצי,,,28.03,53.09,143.7,0.0,6,0.7999999999999999,13.3,2.2,0.4,,,,,,0.1,,,,,,,,0.0,,,,,,0.0,ימי חול - 00:00-03:59,2024,1
11229,229,2,מטרופולין,השרון,מרכז,הרצליה,כפר סבא,אזורי,מאסף,לילה,עירוני,אוטובוס,1,25.0,300.3,0.0,55,מעל שנה וחצי,,,31.09,48.25,304.74,0.0,12,0.4,11.4,1.0,0.1,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11230,230,1,מטרופולין,שרון,מרכז,כפר סבא,תל אביב יפו,עירוני,עירוני עורקי מאסף,לילה,עירוני,אוטובוס,1,35.3,211.6,0.1,60,מעל שנה וחצי,,,28.34,74.74,130.61,0.0,6,0.7,20.6,3.4,0.4,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,ימי חול - 00:00-03:59,2024,1
11230,230,2,מטרופולין,שרון,מרכז,תל אביב יפו,כפר סבא,עירוני,עירוני עורקי מאסף,לילה,עירוני,אוטובוס,1,34.4,481.6,0.1,59,מעל שנה וחצי,,,29.95,68.91,136.52,0.0,14,1.7,42.400000000000006,3.0,0.2,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11231,231,1,מטרופולין,שרון,מרכז,כפר סבא,תל אביב יפו,עירוני,עירוני עורקי מאסף,לילה,עירוני,אוטובוס,1,33.3,199.7,0.1,52,מעל שנה וחצי,,,29.61,67.48,93.43,0.0,6,1.9,26.0,4.3,0.8,,,,,,0.6,,,,,,,,0.0,,,,,,2.7,שבת - 19:00-23:59,2024,1
11231,231,2,מטרופולין,שרון,מרכז,תל אביב יפו,כפר סבא,עירוני,עירוני עורקי מאסף,לילה,עירוני,אוטובוס,1,32.9,394.8,0.1,56,מעל שנה וחצי,,,33.31,59.26,161.62,0.0,12,0.7,26.4,2.2,0.1,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11232,232,1,ירושלים-דרום איחוד,בית צפאפא-בית לחם,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,14.0,3352.1,1.1,38,מעל שנה וחצי,25.0,,20.78,40.42,15.62,36.0,240,634.7,3725.8,15.5,,,12.5,8.9,38.0,14.1,3.9,,,2.8,5.0,14.0,4.0,,,,4.1,7.0,21.1,11.6,4.6,ימי חול - 12:00-14:59,2024,1
11232,232,2,ירושלים-דרום איחוד,בית צפאפא-בית לחם,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.3,3337.0,1.2,34,מעל שנה וחצי,21.0,,20.2,39.5,14.39,38.0,250,709.0,4116.4,16.5,,,31.1,14.8,25.9,9.3,3.6,,,5.3,18.8,10.4,4.6,,,,12.9,10.7,14.0,5.3,2.6,ימי חול - 06:00-08:59,2024,1
11236,236,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.8,792.4,0.4,29,מעל שנה וחצי,,,22.43,42.26,44.72,10.0,50,56.7,283.5,5.7,,,6.7,4.0,9.0,3.7,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
11236,236,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.3,766.3,1.3,29,מעל שנה וחצי,1.0,,15.59,58.88,17.27,10.0,50,204.6,1023.0,20.5,,,19.6,12.3,34.4,5.8,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
11238,238,1,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,18.5,444.1,1.9,11,מעל שנה וחצי,,,34.16,32.49,5.5,4.0,24,144.6,851.0,35.5,,30.4,,38.9,32.2,,43.1,,27.8,,36.2,,,,,,,,,,,ימי חול - 19:00-23:59,2024,1
11238,238,2,קווים,ביתר עילית ועמק האלה,י-ם,ירושלים,ביתר עילית,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,18.2,436.0,1.8,10,מעל שנה וחצי,,,31.22,34.98,6.39,4.0,24,135.3,788.0,32.8,,,30.2,26.6,37.2,,41.3,,,28.5,27.2,,,,,,,,,,,ימי חול - 19:00-23:59,2024,1
11240,240,1,קווים,חשמונאים,י-ם,מודיעין עילית,בני ברק,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,48.1,6878.2,0.5,54,מעל שנה וחצי,,,29.28,98.57,27.53,22.0,145,496.4,3114.5,21.5,,,17.5,19.2,37.9,16.0,24.3,,,7.7,8.4,22.9,,,,,,,,,18.8,ימי חול - 12:00-14:59,2024,1
11240,240,2,קווים,חשמונאים,י-ם,בני ברק,מודיעין עילית,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,47.6,7005.2,0.4,48,מעל שנה וחצי,,,31.47,90.75,25.67,23.0,148,502.3,3139.0,21.2,37.9,,10.1,17.4,26.3,14.6,27.1,,,6.0,13.8,20.1,,,0.0,,,,,,20.6,ימי חול - 00:00-03:59,2024,1
11247,247,1,סופרבוס,העמקים,מטרופולין חיפה,אום אל פחם,עפולה,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,20.8,1996.2,0.2,19,מעל שנה וחצי,,,43.08,28.97,54.84,16.0,96,57.5,304.3,3.2,,,4.6,4.2,6.7,1.4,0.6,,,1.8,1.2,0.8,,,,,,,,1.7,0.4,ימי חול - 12:00-14:59,2024,1
11247,247,2,סופרבוס,העמקים,מטרופולין חיפה,עפולה,אום אל פחם,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,21.0,1866.3,0.1,17,מעל שנה וחצי,,,38.41,32.8,69.53,15.0,89,48.2,251.9,2.8,,,1.3,2.6,6.2,2.7,2.8,,,0.4,1.0,1.9,,,,,,,,0.1,0.3,ימי חול - 12:00-14:59,2024,1
11249,249,1,מטרופולין,שרון,מרכז,כפר סבא,תל אביב יפו,עירוני,עירוני עורקי מהיר,סדיר,עירוני,אוטובוס,1,30.5,5860.2,0.8,38,מעל שנה וחצי,,,24.41,74.97,18.69,36.0,192,859.5,4621.9,24.1,,5.1,28.4,23.8,33.9,23.2,18.1,,,13.4,37.2,52.9,,,,,,,,,16.6,שישי - 12:00-14:59,2024,1
11249,249,2,מטרופולין,שרון,מרכז,תל אביב יפו,כפר סבא,עירוני,עירוני עורקי מהיר,סדיר,עירוני,אוטובוס,1,30.1,5815.9,0.8,39,מעל שנה וחצי,,,24.82,72.76,19.07,36.0,193,822.6,4417.2,22.9,,4.6,21.2,17.0,40.5,22.6,19.7,,,16.4,23.2,50.2,,,,,,,,,9.9,שישי - 12:00-14:59,2024,1
11251,251,1,מטרופולין,בקעת אונו אלעד,גוש דן,אלעד,אשדוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,68.6,2059.0,0.5,61,מעל שנה וחצי,1.0,,33.43,123.12,23.12,6.0,30,191.7,958.5,32.0,,,41.9,14.8,40.9,33.0,20.2,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11251,251,2,מטרופולין,בקעת אונו אלעד,גוש דן,אשדוד,אלעד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,67.6,2026.7,0.5,64,מעל שנה וחצי,,,38.14,106.35,20.81,6.0,30,184.0,920.0,30.7,,,52.8,20.4,38.6,22.6,27.1,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11252,252,1,דן בדרום,צפון הנגב,הדרום,אשקלון,קרית גת,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,25.6,2280.2,0.6,22,מעל שנה וחצי,,,42.16,36.43,15.03,16.0,89,239.3,1294.2,14.5,,5.2,13.0,15.5,22.5,11.6,17.4,,,9.8,13.4,10.9,,,,,,,,,9.2,ימי חול - 12:00-14:59,2024,1
11252,252,2,דן בדרום,צפון הנגב,הדרום,קרית גת,אשקלון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,26.0,2313.2,0.6,22,מעל שנה וחצי,,,41.17,37.89,14.29,16.0,89,262.7,1415.9,15.9,,0.6,20.4,19.1,21.9,11.9,15.2,,,14.8,9.7,7.9,,,,,,,,,14.9,ימי חול - 12:00-14:59,2024,1
11253,253,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,טנא,באר שבע,אזורי,מאסף,סדיר,בינעירוני ממוגן אבן,אוטובוס,1,33.5,1241.1,0.2,26,מעל שנה וחצי,2.0,,36.88,54.5,50.2,6.0,37,44.1,241.0,6.5,,,12.2,7.7,11.7,5.8,0.8,,,2.6,5.7,1.5,,,,,,,,,2.5,ימי חול - 06:00-08:59,2024,1
11253,253,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,באר שבע,טנא,אזורי,מאסף,סדיר,בינעירוני ממוגן אבן,אוטובוס,1,34.5,1240.5,0.1,27,מעל שנה וחצי,2.0,,42.24,49.01,60.77,6.0,36,31.1,174.2,4.8,,,8.4,3.2,,7.1,4.6,,,2.7,2.9,4.0,,,,,,,,,2.6,ימי חול - 06:00-08:59,2024,1
11254,254,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,קרית ארבע,באר שבע,אזורי,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,71.3,4062.0,0.2,41,מעל שנה וחצי,,,43.32,98.75,46.05,10.0,57,132.6,733.4,12.9,,,19.6,14.6,35.8,8.1,6.1,,,9.1,15.6,10.4,,,,,,,,,8.7,ימי חול - 12:00-14:59,2024,1
11254,254,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,באר שבע,קרית ארבע,אזורי,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,71.5,4359.2,0.2,44,מעל שנה וחצי,,,43.22,99.26,43.12,11.0,61,155.20000000000002,842.5000000000001,13.8,,,18.5,15.6,25.6,10.3,9.4,,,4.8,16.7,16.7,,,,,,,,,9.2,ימי חול - 12:00-14:59,2024,1
11255,255,2,ירושלים-הר הזיתים,הר הזיתים,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,4.5,158.5,6.3,19,מעל שנה וחצי,8.0,,15.23,17.73,3.71,5.0,35,168.1,1002.4,28.6,,7.4,37.5,,,,,,,10.0,,,,,,4.4,21.6,,,,,ימי חול - 06:00-08:59,2024,1
11255,255,3,ירושלים-הר הזיתים,הר הזיתים,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.2,4211.4,4.2,29,מעל שנה וחצי,8.0,,12.17,35.5,7.01,86.0,585,2913.3,17779.6,30.4,,,34.0,28.9,66.9,23.0,13.2,,,7.9,18.1,24.6,10.8,5.4,,,29.7,20.5,53.9,16.1,10.3,ימי חול - 12:00-14:59,2024,1
11256,256,3,ירושלים-אבו-תור-ענאתא איחוד,אבו תור,מזרח ירושלים,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.9,2869.9,3.6,25,מעל שנה וחצי,4.0,,15.69,30.21,6.27,58.0,362,1728.8,10461.6,28.9,,10.4,29.6,27.2,56.6,17.3,13.8,,0.1,9.0,24.8,20.4,7.5,,,0.1,36.9,20.2,59.0,15.7,11.9,שבת - 12:00-14:59,2024,1
11258,258,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,מג'דל שמס,קרית שמונה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,49.8,2857.1,0.0,26,לפני 5 חודשים,7.0,,53.16,56.21,807.12,10.0,56,4.2,23.4,0.4,,,0.7,0.6,0.4,0.1,,,,0.4,0.2,0.0,,,,,,,,,0.7,ימי חול - 06:00-08:59,2024,1
11258,258,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קרית שמונה,מג'דל שמס,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,49.8,2637.4,0.0,30,לפני 5 חודשים,9.0,,46.48,64.29,429.54,9.0,51,8.4,45.8,0.9,,,0.1,0.8,2.1,0.5,0.6,,,0.3,0.4,1.8,,,,,,,,,0.6,ימי חול - 12:00-14:59,2024,1
11259,259,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,כרמל,באר שבע,אזורי,מאסף,לילה,בינעירוני ממוגן אבן,אוטובוס,1,86.7,173.4,0.0,26,מעל שנה וחצי,,,49.09,105.97,847.76,0.0,2,0.3,1.5,0.8,,,,,,,0.3,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2024,1
11259,259,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,באר שבע,כרמל,אזורי,מאסף,לילה,בינעירוני ממוגן אבן,אוטובוס,1,86.5,172.9,0.0,25,מעל שנה וחצי,,,49.97,103.86,778.95,0.0,2,0.0,1.6,0.8,0.0,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11260,260,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,הר חברון,אזורי,מאסף,לילה,בינעירוני ממוגן ירי,אוטובוס,1,54.1,216.4,0.1,54,מעל שנה וחצי,,,40.25,80.65,117.31,0.0,4,0.7,16.5,4.1,0.4,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11260,260,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,הר חברון,ירושלים,אזורי,מאסף,לילה,בינעירוני ממוגן ירי,אוטובוס,1,52.2,104.5,0.1,45,מעל שנה וחצי,,,40.74,76.88,156.37,0.0,2,0.4,5.9,3.0,0.3,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11262,262,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,עתניאל,אזורי,מאסף,לילה,בינעירוני ממוגן ירי,אוטובוס,1,88.0,176.0,0.1,60,מעל שנה וחצי,,,42.88,123.13,84.43,0.0,2,1.3,17.5,8.8,1.3,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11264,264,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,כפר עציון,אזורי,מאסף,לילה,בינעירוני ממוגן אבן,אוטובוס,1,56.6,339.8,0.0,65,מעל שנה וחצי,1.0,,34.44,98.61,232.02,0.0,6,0.5,15.3,2.6,0.2,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11264,264,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,כפר עציון,ירושלים,אזורי,מאסף,לילה,בינעירוני ממוגן אבן,אוטובוס,1,53.8,323.0,0.0,61,מעל שנה וחצי,1.0,,36.98,87.29,1000.0,0.0,6,0.1,2.6,0.4,0.0,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
11265,265,1,דן בדרום,צפון הנגב,הדרום,נתיבות,אופקים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,28.8,1584.2,0.3,50,לפני 4 חודשים,,,37.71,45.82,32.33,9.0,55,82.0,467.7,8.5,,,16.6,3.3,13.4,4.6,4.9,,,11.4,2.4,6.4,,,,,,,,,5.6,ימי חול - 06:00-08:59,2024,1
11265,265,2,דן בדרום,צפון הנגב,הדרום,אופקים,נתיבות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,29.2,1750.1,0.2,47,לפני 4 חודשים,,,37.66,46.52,48.94,10.0,60,58.2,342.2,5.7,,,2.8,10.9,19.2,4.3,2.6,,,7.8,4.0,3.9,,,,,,,,,6.0,ימי חול - 12:00-14:59,2024,1
11266,266,1,דן,תל אביב,גוש דן,פתח תקווה,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.8,4167.2,1.5,36,מעל שנה וחצי,,,16.64,53.37,14.81,52.0,281,1147.6,6075.0,21.6,,14.5,39.7,20.4,23.6,10.7,6.5,,12.6,25.4,11.3,10.9,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11266,266,2,דן,תל אביב,גוש דן,תל אביב יפו,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,4164.2,1.3,37,מעל שנה וחצי,,,16.59,55.7,16.43,50.0,270,1039.8,5492.9,20.3,,0.8,12.4,11.2,33.5,26.9,17.7,,,6.9,13.9,22.1,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
11267,267,1,תנופה,שומרון,מרכז,אריאל,כפר סבא,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,47.2,2833.5,0.1,38,מעל שנה וחצי,,,41.42,68.37,72.5,12.0,60,67.9,339.5,5.7,,0.0,11.4,4.2,5.5,3.9,8.6,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
11267,267,2,תנופה,שומרון,מרכז,כפר סבא,אריאל,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,46.4,2784.2,0.1,37,מעל שנה וחצי,1.0,,41.93,66.4,68.79,12.0,60,69.5,347.5,5.8,,,7.1,3.4,8.4,5.4,7.0,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
