RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
11988,988,2,אגד,תל אביב-שרון-חיפה,בין מחוזי,רכסים,בני ברק,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,97.8,195.62,0.3,11,מעל שנה וחצי,,,0,2,0.0,65.9,33.0,,,,,,,,,,,,,,,,,,,,,33.0,שבת - 19:00-23:59,2022,4
11989,989,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,נתניה,צפת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,144.2,1730.6,0.1,30,מעל שנה וחצי,,,2,12,24.700000000000003,169.3,14.1,,,,,15.6,,7.1,,,,,22.6,,,,,,,,,21.2,שישי - 12:00-14:59,2022,4
11989,989,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,נתניה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,142.2,1705.96,0.1,27,מעל שנה וחצי,,,2,12,18.5,131.9,11.0,,,,6.1,,12.4,,,,,9.2,,,,,,,,,,30.2,שבת - 19:00-23:59,2022,4
11990,990,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,רכסים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,78.8,157.6,0.1,47,מעל שנה וחצי,,,0,2,0.0,21.3,10.6,,,,,,,,,,,9.0,,,,,,,,,,12.3,שבת - 19:00-23:59,2022,4
11990,990,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,רכסים,צפת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,79.6,159.13,0.2,51,מעל שנה וחצי,,,0,2,0.0,31.4,15.7,,,,,,,,,,,,21.6,,,,,,,,,9.8,שישי - 12:00-14:59,2022,4
11991,991,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,עפולה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,80.4,1849.38,0.2,56,מעל שנה וחצי,,,4,23,52.7,293.7,12.8,,,15.5,,19.9,10.3,7.0,,,4.5,9.7,,,,,,,,,,16.0,ימי חול - 12:00-14:59,2022,4
11991,991,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,עפולה,צפת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,83.1,1910.96,0.2,53,מעל שנה וחצי,,,4,23,60.5,336.3,14.6,,,29.5,7.3,11.4,,6.3,,,9.7,,16.3,,,,,,,,,7.8,ימי חול - 06:00-08:59,2022,4
11992,992,1,נתיב אקספרס,הגליל,בין מחוזי,ירושלים,צפת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,221.1,1547.93,0.6,39,מעל שנה וחצי,,,7,7,139.3,972.6,138.9,,,26.0,82.2,159.0,96.0,188.0,,,,,,,,,,,,,,,ימי חול - 19:00-23:59,2022,4
11992,992,2,נתיב אקספרס,הגליל,בין מחוזי,מרום הגליל,ירושלים,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,2,202.0,3536.8500000000004,0.4,35,מעל שנה וחצי,,,6,17,200.8,1292.6,76.0,,40.2,108.5,200.0,200.0,,200.0,,,,,,,,,,,,,,16.4,ימי חול - 09:00-11:59,2022,4
11994,994,1,נתיב אקספרס,הגליל,בין מחוזי,עפולה,בני ברק,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,100.2,3407.21,0.2,45,מעל שנה וחצי,,,5,34,83.8,570.3,16.8,,2.6,17.0,,26.9,14.4,19.1,,,,28.4,0.5,,,,,,,,,23.4,שישי - 09:00-11:59,2022,4
11994,994,2,נתיב אקספרס,הגליל,בין מחוזי,בני ברק,עפולה,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,100.6,2917.4,0.3,38,מעל שנה וחצי,,,4,29,108.4,749.9,25.9,,,,,82.0,19.4,11.3,,,,18.0,41.5,,,,,,,,,20.7,ימי חול - 12:00-14:59,2022,4
12002,2,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,עכו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.0,4177.72,2.3,35,מעל שנה וחצי,11.0,,66,380,1763.7,9617.6,25.3,,4.0,23.6,29.8,45.3,19.2,13.2,,1.0,11.9,25.5,27.3,13.0,,,,,,,3.1,4.1,ימי חול - 12:00-14:59,2022,4
12002,2,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,עכו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.3,4635.97,2.0,38,מעל שנה וחצי,12.0,,65,377,1716.7,9379.1,24.9,,6.1,28.7,30.6,42.0,16.4,11.6,,4.3,13.3,28.3,23.8,2.0,,,,,,,,3.0,ימי חול - 12:00-14:59,2022,4
12003,3,3,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.7,2017.98,0.9,33,מעל שנה וחצי,,,33,187,344.0,1840.0,9.8,,2.0,7.3,15.1,20.8,7.8,3.7,,1.0,3.6,8.6,6.5,,,,,,,,,2.3,ימי חול - 12:00-14:59,2022,4
12005,5,3,אגד,חדרה פרברי,מטרופולין חיפה,פרדס חנה כרכור,פרדס חנה כרכור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,4,10.7,1672.82,1.8,37,מעל שנה וחצי,,,29,166,564.0,3056.1,18.4,,,20.9,13.1,30.5,12.8,,,,7.1,12.9,12.9,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12006,6,3,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,23.6,329.83,1.1,62,מעל שנה וחצי,,,0,14,0.0,360.2,25.7,,,,,,,,,,,,35.4,7.4,,,,,,,32.5,21.3,שישי - 12:00-14:59,2022,4
12007,7,3,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.5,357.66,1.2,65,מעל שנה וחצי,,,0,14,2.0,429.0,30.6,,,,,,,,,,,,39.8,12.4,,,,,,,35.0,25.9,שישי - 12:00-14:59,2022,4
12011,11,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.5,1031.76,1.3,24,מעל שנה וחצי,,,17,90,264.3,1362.6,15.1,,,11.1,17.3,19.2,13.5,13.8,,,,,,,,,,,,,,8.2,ימי חול - 12:00-14:59,2022,4
12011,11,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.4,967.13,1.4,25,מעל שנה וחצי,,,16,85,258.4,1320.4,15.5,,,17.8,9.9,21.4,15.1,11.4,,,,15.0,13.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12012,12,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.5,3134.38,2.8,38,לפני 9 חודשים,2.0,,39,216,1565.8,8669.8,40.1,,,50.1,15.6,66.2,34.5,25.7,,,45.7,25.2,56.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12014,14,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.4,56.2,1.6,28,מעל שנה וחצי,,,1,6,14.5,90.1,15.0,,14.5,,,,,,,6.6,,,,,,,,,,,,,ימי חול - 04:00-05:59,2022,4
12014,14,3,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,13.5,7144.349999999999,1.9,50,מעל שנה וחצי,3.0,,92,513,2452.8,13454.2,26.2,,7.4,29.1,27.0,48.2,19.2,15.5,,6.4,21.5,26.6,31.6,,,,,,,,11.0,10.5,ימי חול - 12:00-14:59,2022,4
12022,22,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.2,6188.21,3.1,55,מעל שנה וחצי,9.0,,60,343,3431.0,19015.4,55.4,,10.2,41.2,52.2,99.4,52.4,55.6,,19.1,31.7,52.9,74.3,,,,,,,,16.1,27.8,ימי חול - 12:00-14:59,2022,4
12022,22,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.3,6162.91,2.9,52,מעל שנה וחצי,5.0,,59,336,3244.2,17929.8,53.4,,19.2,59.1,60.7,92.5,42.9,38.0,,21.0,34.3,55.5,68.0,,,,,,,,21.8,26.9,ימי חול - 12:00-14:59,2022,4
12025,25,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,14.1,5213.959999999999,2.9,46,מעל שנה וחצי,,,63,366,2702.4,15122.0,41.3,,54.8,37.8,26.3,65.5,41.8,40.8,,56.3,30.8,34.7,45.0,,,,,,,,8.4,19.0,ימי חול - 12:00-14:59,2022,4
12025,25,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,12.0,5681.99,3.2,44,מעל שנה וחצי,,,72,434,3172.5,18434.4,42.5,,23.1,48.0,47.4,64.1,33.8,36.0,,19.7,37.5,38.0,49.9,,,,,,,,21.4,25.9,ימי חול - 12:00-14:59,2022,4
12027,27,1,אגד,רחובות עירוני,מרכז,רחובות,יציץ,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,19.1,400.83,1.6,44,מעל שנה וחצי,,,4,21,124.1,647.2,30.8,,,,,38.0,30.7,14.5,,,,,26.7,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12027,27,2,אגד,רחובות עירוני,מרכז,יציץ,רחובות,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,20.0,420.34,1.4,46,מעל שנה וחצי,,,4,21,115.4,599.7,28.6,,,39.2,25.2,,11.9,,,,22.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12034,34,3,אגד,חדרה פרברי,מטרופולין חיפה,פרדס חנה כרכור,פרדס חנה כרכור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.6,382.11,0.3,29,מעל שנה וחצי,20.0,"עין עירון, כפר פינס",4,23,23.1,127.5,5.5,,,6.7,,5.0,,4.7,,,3.3,,4.4,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12035,35,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.3,3532.32,2.5,41,מעל שנה וחצי,,,50,288,1596.1,8765.1,30.4,,2.9,45.8,32.7,50.9,23.9,17.1,,3.4,19.5,22.0,30.1,,,,,,,,8.4,15.5,ימי חול - 12:00-14:59,2022,4
12035,35,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.2,3806.13,2.4,44,מעל שנה וחצי,,,50,289,1678.5000000000002,9154.000000000002,31.7,,,25.0,23.9,67.7,32.7,21.6,,,13.4,21.4,31.3,,,,,,,,9.7,15.1,ימי חול - 12:00-14:59,2022,4
12038,38,1,אגד,רחובות עירוני,מרכז,רחובות,יסודות,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,31.1,466.89,1.3,46,מעל שנה וחצי,,,3,15,118.7,593.5,39.6,,,,,48.3,,22.1,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12038,38,2,אגד,רחובות עירוני,מרכז,יסודות,רחובות,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,27.2,408.26,0.9,35,מעל שנה וחצי,,,3,15,70.69999999999999,353.49999999999994,23.6,,,36.4,16.0,,18.3,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12039,39,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,13.8,6432.82,4.3,39,מעל שנה וחצי,,,76,456,4761.0,27711.7,60.8,,42.2,52.2,52.2,92.9,57.1,58.5,,59.9,44.8,55.4,74.2,,,,,,,,19.9,44.4,ימי חול - 12:00-14:59,2022,4
12039,39,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.4,7225.79,5.6,39,מעל שנה וחצי,1.0,,85,502,7009.7,40103.6,79.9,,133.6,76.5,72.7,122.1,66.8,72.9,,83.6,61.8,71.4,97.9,,,,,,,,24.5,55.3,ימי חול - 04:00-05:59,2022,4
12042,42,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.2,54.97,1.4,30,מעל שנה וחצי,,,1,6,14.0,75.1,12.5,,,,,62.5,1.9,,,,,5.1,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12050,50,3,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.3,3917.84,0.7,44,מעל שנה וחצי,21.0,,51,294,492.4,2676.6,9.1,,2.9,12.7,11.0,15.1,7.2,5.8,,2.0,5.3,7.4,7.7,,,,,,,,1.6,3.7,ימי חול - 12:00-14:59,2022,4
12053,53,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,15.8,1821.06,2.9,56,מעל שנה וחצי,,,23,124,982.2,5266.0,42.5,,,47.6,28.3,56.9,33.9,30.8,,,39.5,27.0,51.9,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12053,53,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.1,1682.41,2.6,55,מעל שנה וחצי,,,19,104,831.6999999999999,4425.2,42.6,,,42.2,32.4,70.6,31.5,22.7,,,22.5,16.2,118.1,,,,,,,,,,שישי - 12:00-14:59,2022,4
12055,55,2,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.2,42.07,2.0,4,מעל שנה וחצי,1.0,,2,10,16.9,84.5,8.4,,,,,16.9,0.0,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12058,58,1,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.4,80.66,0.9,18,מעל שנה וחצי,,,1,6,14.2,71.0,11.8,,,14.2,,,,,,,0.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12058,58,2,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.2,78.91,0.3,22,מעל שנה וחצי,,,1,6,4.4,24.0,4.0,,,,,17.0,1.2,,,,,,2.0,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12059,59,1,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,16.1,96.53,0.4,29,מעל שנה וחצי,,,1,6,7.3,42.3,7.0,,,7.3,,,,,,,5.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12059,59,2,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,15.2,91.33,0.6,29,מעל שנה וחצי,,,1,6,9.5,59.3,9.9,,,,,20.2,2.3,,,,,,11.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12063,63,2,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.0,60.24,0.7,27,מעל שנה וחצי,,,1,6,7.4,42.3,7.0,,,,,7.4,,,,,,,5.3,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12065,65,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,11.6,5109.06,5.3,44,מעל שנה וחצי,,,75,436,4851.8,27214.9,62.4,,32.2,76.3,65.9,90.3,51.2,51.0,,22.5,54.9,53.5,60.9,,,,,,,,22.7,40.5,ימי חול - 12:00-14:59,2022,4
12065,65,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.4,4328.68,4.6,31,מעל שנה וחצי,,,66,378,3611.1,20072.9,53.1,,,38.3,41.5,90.8,45.8,54.3,,47.9,28.4,47.5,64.8,,,,,,,,10.8,36.5,ימי חול - 12:00-14:59,2022,4
12067,67,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,13.4,6197.99,5.8,41,מעל שנה וחצי,,,79,468,6329.2,35813.9,76.5,,73.2,81.1,89.4,128.8,74.0,63.8,,108.8,65.6,64.5,71.3,,,,,,,,26.3,46.6,ימי חול - 12:00-14:59,2022,4
12067,67,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,13.2,6448.37,5.4,41,מעל שנה וחצי,,,82,487,6043.599999999999,34813.5,71.5,,112.6,61.3,52.3,112.8,71.9,68.3,,164.0,59.4,64.9,95.8,,,,,,,,15.5,42.2,שישי - 04:00-05:59,2022,4
12069,69,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,14.7,2342.55,5.2,36,מעל שנה וחצי,,,31,159,2404.7,12269.4,77.2,,,153.1,,88.7,57.9,79.3,,,67.0,43.2,60.1,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12069,69,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,14.6,1622.82,6.5,36,מעל שנה וחצי,,,21,111,1995.2000000000005,10473.200000000004,94.4,,,95.7,133.7,87.2,62.6,102.1,,,100.8,,65.0,,,,,,,,,,ימי חול - 09:00-11:59,2022,4
12080,80,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.7,202.44,3.4,18,מעל שנה וחצי,,,5,30,117.2,690.2,23.0,,,,,23.4,,,,,,20.8,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12080,80,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,6.0,100.81,6.6,18,מעל שנה וחצי,,,2,12,112.6,664.0,55.3,,,56.3,,,,,,,50.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12081,81,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.0,77.92,1.3,35,מעל שנה וחצי,,,1,6,17.7,98.5,16.4,,,17.7,,,,,,,10.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12083,83,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.1,48.52,1.4,21,מעל שנה וחצי,,,1,6,12.5,65.6,10.9,,,,,12.5,,,,,,3.1,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12085,85,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.8,71.03,2.1,27,מעל שנה וחצי,,,1,6,27.2,146.7,24.4,,,,,27.2,,,,,,10.7,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12086,86,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,11.1,151.77999999999997,0.9,42,מעל שנה וחצי,2.0,,2,12,25.9,141.8,11.8,,,,,13.0,,,,,,6.2,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12086,86,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.8,58.81,0.8,26,מעל שנה וחצי,,,1,6,8.0,45.3,7.6,,,8.0,,,,,,,5.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12087,87,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.2,90.28,2.8,28,מעל שנה וחצי,,,2,11,46.2,249.1,22.6,,,,,23.1,,,,,,,18.1,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12088,88,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.1,6.1,2.4,26,מעל שנה וחצי,,,0,1,0.0,14.8,14.8,,,,,,,,,,,14.8,,,,,,,,,,,שישי - 09:00-11:59,2022,4
12088,88,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.1,48.31,3.9,31,מעל שנה וחצי,,,1,6,32.3,188.2,31.4,,,32.3,,,,,,,26.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12089,89,1,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5.6,27.97,5.6,13,מעל שנה וחצי,,,1,5,31.3,156.5,31.3,,,31.3,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12089,89,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5.2,52.29,2.1,16,מעל שנה וחצי,,,2,10,21.6,108.0,10.8,,,,,17.2,1.2,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12090,90,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.4,38.62,5.0,14,מעל שנה וחצי,,,1,6,32.0,194.8,32.5,,,,,80.0,0.0,,,,,,14.3,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12090,90,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.0,47.98,4.4,16,מעל שנה וחצי,,,1,6,41.9,211.0,35.2,,,41.9,,,,,,,1.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12091,91,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.2,173.09,2.6,50,מעל שנה וחצי,,,3,17,74.1,448.3,26.4,,,,,40.6,1.0,,,,,39.7,19.0,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12092,92,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,2.4,14.41,4.7,10,מעל שנה וחצי,,,1,6,10.8,67.5,11.2,,,,,10.8,,,,,,,9.5,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12092,92,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,2.6,15.82,7.0,12,מעל שנה וחצי,,,1,6,19.8,110.5,18.4,,,19.8,,,,,,,11.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12093,93,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.3,49.54,6.2,31,מעל שנה וחצי,,,1,6,51.4,305.1,50.8,,,51.4,,,,,,,48.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12094,94,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.3,67.55,1.5,29,מעל שנה וחצי,,,1,6,18.0,98.1,16.3,,,,,18.0,,,,,,8.1,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12096,96,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,18.4,110.14,0.7,45,מעל שנה וחצי,,,1,6,12.7,78.0,13.0,,,,,12.7,,,,,,,6.0,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
12107,107,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,תל אביב יפו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,41.3,206.74,0.7,23,מעל שנה וחצי,,,1,5,30.9,154.5,30.9,,,30.9,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
12107,107,2,קווים,חשמונאים,י-ם,תל אביב יפו,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,41.2,205.92,0.5,24,מעל שנה וחצי,,,1,5,18.6,93.0,18.6,,,,,,2.6,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
12111,111,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,תל אביב יפו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,36.5,12441.429999999998,0.5,25,מעל שנה וחצי,,,60,339,1135.2,6518.7,19.2,,28.3,31.9,19.9,16.4,9.0,11.3,,2.0,23.6,18.5,24.3,,,,,,,,28.1,21.0,ימי חול - 06:00-08:59,2022,4
12111,111,2,קווים,חשמונאים,י-ם,תל אביב יפו,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,36.3,12929.88,0.5,32,מעל שנה וחצי,,,62,350,1097.3,6561.2,18.7,,8.2,16.0,8.8,29.0,20.8,16.4,,,15.8,23.1,42.9,,,,,,,,39.5,17.3,שישי - 12:00-14:59,2022,4
